time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,0.9696634955369996,4.19240058179021,18.188415753427034,0.4821002721240788,6.159008208052732,0.0,1.3585730077530929,5.458627283149263,4.578904101734016,0.27982763250038356,0.0033766881085076517,0.0,453.3170055169964,452.3444874286604,455.1167923892267,452.93143552167646
2.820000000000002,1.0534388066823615,4.528145864979915,18.461750650267852,0.4985901994644202,6.159638963893364,0.0,1.4337809263451495,5.73368304177546,4.5309358573762335,0.2623118628809097,0.02191929575847982,0.0,454.34522043829054,455.82969895709044,454.75395696716333,453.42265925408583
2.880000000000002,1.141165852046258,4.87852159512808,18.72824868077067,0.5142473495629254,6.160975917865986,0.0,1.4903485080975467,5.946302462985016,4.351953263746965,0.25809166620545343,0.02299930704217381,0.0,408.5348126306782,408.631198329072,409.1363268319335,408.8353267014842
2.940000000000002,1.2325220666298884,5.242850184546592,18.98575571658353,0.5299124626161111,6.1627114562969645,0.0,1.5546619572613096,6.198664145329299,4.230766938757636,0.2664742500187413,0.038717718432247354,0.0,431.2458173756853,432.57211641865433,432.15342308397004,432.9301305790249
3.000000000000002,1.3274134613270416,5.6212849566414,19.233828830991822,0.5460855795449735,6.164974991056965,0.0,1.6082084767568172,6.416576479468318,4.037939508732063,0.2750772861372603,0.03566410311632244,0.0,407.03350664443576,406.76087137959377,405.47732473497376,406.33040749487117
3.0600000000000023,1.425381111874534,6.012500749526891,19.469521794300285,0.5626821872307488,6.167760407996283,0.0,1.6572116286490788,6.624709170950187,3.8182182079903058,0.27950537621015603,0.06210926815486453,0.0,395.9293189109531,398.3571466971276,395.5337729723994,396.02914187140556
3.1200000000000023,1.5269608878063528,6.419675918096046,19.697200581531458,0.5791393208610378,6.171791346605682,0.0,1.7282538682372017,6.9482827578200945,3.7694503034220865,0.2610304330288782,0.07576895742937377,0.0,463.95978849080444,465.03438961543014,464.080298497316,462.6998171649224
3.1800000000000024,1.6324218431574704,6.845017045925321,19.91959944615025,0.5944494527648239,6.176422940799156,0.0,1.7866370512322864,7.230212862551703,3.642824094417646,0.23967689168510087,0.07989807350787234,0.0,438.62668817687353,438.9743641682094,439.4528928613091,437.7446253677725
3.2400000000000024,1.741311603163713,7.287478163637597,20.134377148586875,0.6091505940087218,6.180927733565856,0.0,1.8425350324404055,7.518820755205147,3.515423595088621,0.253978809726008,0.06309780733148386,0.0,441.46227767062913,440.07782291845626,440.58662137344857,441.82803843156177
3.3000000000000025,1.853725038427907,7.74880077494745,20.343408205582374,0.6246660360317238,6.184652972505074,0.0,1.9040648251478287,7.858758077826363,3.4506278388783276,0.26649135861691947,0.05998661936870244,0.0,467.3680282759187,467.1279750239566,467.303803792771,468.34173129203896
3.3600000000000025,1.9694849949256616,8.229098873629784,20.546212689926985,0.6407543577036332,6.188002853460318,0.0,1.9542110571142952,8.151468449856758,3.3083700386872166,0.271238304861469,0.0458620556626449,0.0,443.14919263935815,441.98835496120586,441.37956995975503,441.8442651216896
3.4200000000000026,2.08832834862381,8.727953197803561,20.741497121926468,0.6567138631853666,6.1903508626195745,0.0,2.006864837164441,8.477120480800844,3.199578740955297,0.25264627837663045,0.020187029335537704,0.0,460.21727494879207,458.18059323459505,458.2240747701988,456.81198600680614
3.4800000000000026,2.210343327813656,9.24686827002032,20.93060567302954,0.6725249672151152,6.191759794369643,0.0,2.060025747533763,8.819969968191975,3.1023517648836503,0.27930184672241176,0.029369238621339132,0.0,466.8082213292723,467.52443873885926,465.318695593527,467.4666175576962
3.5400000000000027,2.335050981818521,9.783344530118194,21.109793006028184,0.6892515862976341,6.193513460090761,0.0,2.0967232737054133,9.062897052339816,2.869910356343415,0.27770865791003185,0.028943346321927056,0.0,416.4278878513339,416.39093105220854,415.5346863644831,415.47956730093955
